data_source,time_scale,time_id,k,theta,num_matches,mdd,med,dist90,log_like,iteration
simulation,annual,2013,-1.86911308652215,1.35935372701801,144824,4.61142662803772,3.5478,10.0914,-1224249.67004098,14
simulation,annual,2014,-1.67480609984526,1.2187350780933,152714,4.20120028252722,3.1254,9.3609,-1101817.2791026,14
simulation,total_years,2012-4,-1.77420234584783,1.28996551816792,462551,4.39178559108457,3.3262,9.6939,-3589801.65839135,14
simulation,monsoonal,NEM,-1.72061993997246,1.25000202801174,440116,4.28862820549022,3.2164,9.5156,-3053444.0624101,14
simulation,monsoonal,SWM,-1.99136628231516,1.47572933821784,22435,4.88740043844848,3.8478,10.5537,-534602.38063131,14
simulation_subsample,annual,2012,-0.886165263924405,0.821781643586558,3,3.3716871754533,2.1468,8.012,-96.5261953705492,14
simulation_subsample,annual,2013,-2.34478099288792,5,16,5.0399440869306,4.8052,9.4333,-460.983668863396,14
simulation_subsample,annual,2014,-2.34209671390112,5,12,5.02643361197784,4.7923,9.408,-477.723036803638,14
simulation_subsample,total_years,2012-4,-2.33826364062196,5,31,5.00720380179062,4.774,9.372,-1153.89254249807,14
simulation_subsample,monsoonal,NEM,-2.33910074915461,5,30,5.0113971297082,4.778,9.3798,-1019.31894716508,14
simulation_subsample,monsoonal,SWM,-2.33124638186063,5,1,4.97218995134617,4.7406,9.3065,-134.559667810609,14
genetics,annual,2012,-3.23329995246187,3.18974891469207,3,12.7003920255017,11.5779,24.7051,-15.9134249719926,14
genetics,annual,2013,-3.27837166583732,5,20,12.8197334700451,12.2227,23.9947,-105.946018007802,14
genetics,annual,2014,-0.6202999815226,0.444983898782105,13,18.9755518638834,8.094,48.1248,-84.3446549270724,14
genetics,total_years,2012-4,-3.33651041051849,5,36,13.5871488130752,12.9544,25.4311,-208.020238186318,14
genetics,monsoonal,NEM,1.12026093449691,0.365478781538477,7,10.2682451820997,3.6242,25.9896,-26.3807100073778,14
genetics,monsoonal,SWM,-3.41543339337317,5,8,14.7029389243406,14.0182,27.5195,-52.9882572681112,14
simulation,annual,2012,-1.7567944145346,1.28336906353739,165584,4.33652486286054,3.2792,9.58,-1262740.3616875,15
simulation,annual,2013,-1.8707345244023,1.36204590228271,144488,4.61125558476436,3.5497,10.0878,-1223739.97453092,15
simulation,annual,2014,-1.67108482668927,1.21677380149754,152442,4.19247029492424,3.1172,9.3439,-1101537.55833405,15
simulation,total_years,2012-4,-1.77329598722184,1.28984606153171,462514,4.38818133185088,3.3234,9.6861,-3589082.33669025,15
simulation,monsoonal,NEM,-1.72091426020282,1.25041835419534,440133,4.28850029554687,3.2166,9.5148,-3053939.8026371,15
simulation,monsoonal,SWM,-1.98439112022826,1.47215183641894,22381,4.86198950901104,3.8253,10.5029,-533493.748632628,15
simulation_subsample,annual,2012,-1.07318427574058,0.882633006346365,3,3.56204325054178,2.3436,8.3699,-98.7395346618712,15
simulation_subsample,annual,2013,-2.35587986287212,5,18,5.0961933452605,4.8589,9.5386,-463.62567627462,15
simulation_subsample,annual,2014,-2.33451445092488,5,13,4.9884659926352,4.7561,9.3369,-477.355657990862,15
simulation_subsample,total_years,2012-4,-2.34087839560047,5,34,5.02031354477331,4.7865,9.3965,-1135.63156718554,15
simulation_subsample,monsoonal,NEM,-2.343346025188,5,34,5.03271711643124,4.7983,9.4197,-1001.13982839686,15
simulation_subsample,monsoonal,SWM,-2.35846747687367,3.09388380978749,0,5.31905497912733,4.8299,10.3803,-126.63767858523,15
genetics,annual,2012,-10,2.84828649917664,0,11235.8536234342,10088.1864,22129.2979,-0.155430995505359,15
genetics,annual,2013,0.41893425541333,0.418228595699712,22,9.25543335381848,3.7339,23.4993,-122.36420853483,15
genetics,annual,2014,4.87137529558427,0.156643417281913,8,8743.13171921429,753.0549,15882.9093,-51.6394311208057,15
genetics,total_years,2012-4,1.13062390058596,0.311385555831565,30,33.027567058687,9.6984,82.2879,-181.519987608135,15
genetics,monsoonal,NEM,1.18016169508524,0.371424447283139,10,8.70990313892151,3.1268,22.0634,-38.9087576712035,15
genetics,monsoonal,SWM,-3.40089146417951,5,8,14.4906767439816,13.8158,27.1222,-58.8059872016319,15
simulation,annual,2012,-1.75427418644102,1.28174799120187,165419,4.33070160098468,3.2735,9.5692,-1261790.34346571,16
simulation,annual,2013,-1.87152292731548,1.36210506016887,145075,4.61472483386897,3.5524,10.0953,-1224864.68331988,16
simulation,annual,2014,-1.67183572608685,1.21747890027864,152895,4.19314140356765,3.1183,9.3445,-1101499.10550936,16
simulation,total_years,2012-4,-1.7728807082933,1.28949358607598,463389,4.38746460903091,3.3226,9.6849,-3589239.42427942,16
simulation,monsoonal,NEM,-1.71990562583269,1.2497795349828,440867,4.28630884606397,3.2145,9.5107,-3052811.11169719,16
simulation,monsoonal,SWM,-1.9860040995185,1.47261391761171,22522,4.86872230462753,3.8309,10.517,-534739.469665075,16
simulation_subsample,annual,2012,-0.361456847129259,0.692676483524176,3,2.92860410036884,1.7068,7.1348,-93.9190114776793,16
simulation_subsample,annual,2013,-2.29831657942868,2.70190510101665,18,5.1330489342273,4.5733,10.1721,-498.8531700719,16
simulation_subsample,annual,2014,-2.33403054029825,5,11,4.98605260490987,4.7538,9.3324,-480.209188289646,16
simulation_subsample,total_years,2012-4,-2.34340653379324,3.37723689251569,32,5.17695441689043,4.7526,10.0117,-1188.68558279695,16
simulation_subsample,monsoonal,NEM,-2.3449983888426,3.28268261932353,31,5.20390291516484,4.761,10.0927,-1040.58448293081,16
simulation_subsample,monsoonal,SWM,-2.32590818383261,5,1,4.945718135513,4.7154,9.2569,-142.525066702556,16
genetics,annual,2012,-3.21678034436101,3.32092005222549,4,12.4247452666081,11.3834,24.0688,-22.4419171522236,16
genetics,annual,2013,-0.600588568544889,0.542708068022333,20,7.92264280254213,3.9538,19.8496,-112.281412718823,16
genetics,annual,2014,1.52616877851193,0.266215854533549,8,93.5597900382834,22.252,225.8953,-42.6302590067516,16
genetics,total_years,2012-4,-0.572822153939706,0.476780081767435,32,13.0709351077895,5.9089,33.055,-184.683178798406,16
genetics,monsoonal,NEM,-1.14363443471493,0.600681117258252,5,9.62271566709209,5.1457,23.8631,-24.8015905673728,16
genetics,monsoonal,SWM,-3.40083721106431,5,10,14.4898906009524,13.8151,27.1208,-65.9654579795089,16
simulation,annual,2012,-1.7565895713707,1.28287094024548,165556,4.33720241578196,3.2793,9.5821,-1263073.22510437,17
simulation,annual,2013,-1.87302487214626,1.36347393633396,144832,4.61778189339635,3.5558,10.1003,-1225069.46277043,17
simulation,annual,2014,-1.67306889893891,1.21849582554902,152847,4.1947463682812,3.1204,9.3468,-1100953.04320283,17
simulation,total_years,2012-4,-1.7746191608175,1.2907064262871,463235,4.39129372822884,3.3264,9.6919,-3590177.31385073,17
simulation,monsoonal,NEM,-1.72228980806294,1.2512501765379,440697,4.29162684548648,3.2197,9.5207,-3055177.06610332,17
simulation,monsoonal,SWM,-1.98581814499324,1.47362134929508,22538,4.86540415773555,3.829,10.5086,-533350.688386615,17
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,2,3.35772819606332,2.1258,7.9934,-98.2839043396473,17
simulation_subsample,annual,2013,-2.38519831403889,5,17,5.24781767541086,5.0034,9.8224,-473.774332943123,17
simulation_subsample,annual,2014,-2.32671340144545,5,13,4.94970211863531,4.7192,9.2644,-468.506048059723,17
simulation_subsample,total_years,2012-4,-2.36406286798338,4.62382315205148,32,5.15389589376603,4.8834,9.6999,-1141.22636582505,17
simulation_subsample,monsoonal,NEM,-2.35412484119929,5,32,5.08725725929666,4.8503,9.5218,-1018.13008065456,17
simulation_subsample,monsoonal,SWM,-2.3070267333263,2.72382303996595,0,5.16918052280538,4.6111,10.2339,-109.764289518848,17
genetics,annual,2012,-3.12139287681125,2.90482456970962,5,11.5266621561239,10.378,22.6514,-25.7986994069819,17
genetics,annual,2013,0.494794928777509,0.399803761201259,18,11.038727658519,4.2673,28.0232,-103.842176251611,17
genetics,annual,2014,5.17289356559796,0.177333664096336,16,605.194147707098,69.5141,1212.6471,-89.9327843309484,17
genetics,total_years,2012-4,1.02482272198687,0.334418239942805,39,21.0165235325186,6.7229,52.8267,-225.471040874993,17
genetics,monsoonal,NEM,-3.06052098221018,2.17929299832317,3,11.6615199511188,10.0231,23.7537,-16.3423491830357,17
genetics,monsoonal,SWM,-3.34736662460372,5,17,13.7354573876135,13.0958,25.7087,-103.558206561557,17
simulation,annual,2012,-1.76158006670892,1.28753577376518,165402,4.34425252238554,3.2883,9.592,-1263564.53300082,18
simulation,annual,2013,-1.8727732804006,1.36349722026156,144052,4.61655439872972,3.5549,10.0976,-1225089.83251035,18
simulation,annual,2014,-1.66926889899365,1.2142822561971,153010,4.19364174671078,3.116,9.3497,-1100445.41284124,18
simulation,total_years,2012-4,-1.7752605774658,1.29098804579334,462464,4.39322910177762,3.3281,9.6958,-3590192.55025789,18
simulation,monsoonal,NEM,-1.72214575679808,1.25101812348947,440216,4.29178244567442,3.2196,9.5213,-3054463.60158655,18
simulation,monsoonal,SWM,-1.98859849088527,1.47514751803024,22248,4.8752841299166,3.8379,10.5282,-534032.629696184,18
simulation_subsample,annual,2012,-0.849823293731084,0.809119761185256,3,3.35293450443011,2.119,7.9865,-98.4145342801642,18
simulation_subsample,annual,2013,-2.33723799948125,5,16,5.00207084030978,4.7691,9.3624,-461.683907777565,18
simulation_subsample,annual,2014,-2.30766288841523,5,12,4.85630025541726,4.6301,9.0895,-464.109217695863,18
simulation_subsample,total_years,2012-4,-2.33154799395948,5,31,4.97368985017577,4.7421,9.3093,-1126.86698766881,18
simulation_subsample,monsoonal,NEM,-2.33497630656791,5,31,4.9907704759323,4.7583,9.3412,-987.379203640145,18
simulation_subsample,monsoonal,SWM,-2.3037545037952,5,0,4.83735700904916,4.6121,9.0541,-139.257039485556,18
genetics,annual,2012,-2.98957011537447,1.98152939499523,3,11.2570417488072,9.4983,23.2375,-17.1198986137519,18
genetics,annual,2013,-0.19954166281705,0.485045840128209,20,8.33998536755982,3.8229,21.0707,-109.543320778829,18
genetics,annual,2014,-3.36070689059213,5,15,13.9199196951509,13.2716,26.0539,-93.8963326484725,18
genetics,total_years,2012-4,-0.789000362448371,0.516204746000512,38,11.5947419160109,5.5777,29.1707,-229.290129755302,18
genetics,monsoonal,NEM,0.871728313012608,0.37586741981015,8,10.9930513792466,3.9954,27.8614,-32.7578981481382,18
genetics,monsoonal,SWM,-3.37841006271234,5,11,14.168540625814,13.5087,26.5193,-70.7850922594581,18
simulation,annual,2012,-1.75365749887464,1.28203004269698,165625,4.32714461271623,3.271,9.561,-1260800.18400817,19
simulation,annual,2013,-1.87299492074588,1.3638889130638,145092,4.61647041705431,3.5551,10.0969,-1224205.08727128,19
simulation,annual,2014,-1.67302021248789,1.21584099715788,152577,4.20388289998603,3.1249,9.3706,-1102868.06101151,19
simulation,total_years,2012-4,-1.77364232886413,1.28964168328993,463294,4.39034260382608,3.3249,9.6911,-3588951.6756052,19
simulation,monsoonal,NEM,-1.71921010538524,1.24898847451338,441347,4.28597241685984,3.2136,9.511,-3052370.0827467,19
simulation,monsoonal,SWM,-1.9919985682033,1.4768871090722,21947,4.88771734497314,3.8489,10.5531,-534798.695799578,19
simulation_subsample,annual,2012,-0.744029161581656,0.77687032415576,3,3.28153306919151,2.0327,7.8646,-95.6615094138917,19
simulation_subsample,annual,2013,-2.36860266343587,4.76987087925701,19,5.17041023927181,4.9116,9.7091,-479.877366098928,19
simulation_subsample,annual,2014,-2.33325690495019,5,13,4.98219671008802,4.7502,9.3252,-474.603610427685,19
simulation_subsample,total_years,2012-4,-2.36694802894358,4.64724739082369,35,5.16760373221034,4.8985,9.722,-1154.1991455977,19
simulation_subsample,monsoonal,NEM,-2.36594486288381,4.47411639944687,34,5.17188374638913,4.8868,9.7577,-1005.91268381759,19
simulation_subsample,monsoonal,SWM,-2.33048142828213,5,1,4.9683879112274,4.737,9.2993,-146.52479563668,19
genetics,annual,2012,-3.27091208522067,3.5287648269354,3,13.0223774724383,12.0163,25.0759,-17.2649929059873,19
genetics,annual,2013,-0.131855909188077,0.470552134585376,19,8.9254195718915,3.9917,22.5865,-104.93752240167,19
genetics,annual,2014,0.0993539761712825,0.400208018576587,22,16.2975828792333,6.3064,41.3739,-139.598334199257,19
genetics,total_years,2012-4,-3.32677482811418,5,44,13.4555118272557,12.8289,25.1847,-257.02224603093,19
genetics,monsoonal,NEM,2.16047319211748,0.283759920405421,5,26.6179110209564,6.9258,65.235,-21.7254379698516,19
genetics,monsoonal,SWM,-3.35578011945181,5,14,13.8515080990399,13.2064,25.9259,-86.1976204168696,19
simulation,annual,2012,-1.76291957140789,1.28689527950661,165032,4.3520779860013,3.2937,9.61,-1265264.49624775,20
simulation,annual,2013,-1.87259318426676,1.36313026240883,145048,4.61676106281458,3.5548,10.0985,-1224436.96606502,20
simulation,annual,2014,-1.66648396673967,1.21294471056602,152832,4.18670598036882,3.1098,9.336,-1100407.25954338,20
simulation,total_years,2012-4,-1.77491833439869,1.29029125465366,462912,4.39390906475809,3.3281,9.6982,-3591210.29809898,20
simulation,monsoonal,NEM,-1.72278532005852,1.25094850893891,440692,4.2947605690759,3.2218,9.528,-3057160.09479188,20
simulation,monsoonal,SWM,-1.98536195257662,1.47270241962029,22220,4.86538909777711,3.8284,10.5096,-532416.770564281,20
simulation_subsample,annual,2012,-0.361456847129259,0.692676483524176,3,2.92860410036884,1.7068,7.1348,-93.9190114776793,20
simulation_subsample,annual,2013,-2.36434675024722,5,17,5.13952542541146,4.9002,9.6197,-465.26639744782,20
simulation_subsample,annual,2014,-2.36378415721968,5,13,5.13663477744767,4.8974,9.6143,-483.058794296347,20
simulation_subsample,total_years,2012-4,-2.35519676453704,5,33,5.09271333280179,4.8555,9.532,-1139.32014478424,20
simulation_subsample,monsoonal,NEM,-2.38528380673903,4.65241120670456,33,5.26296801500773,4.9893,9.9007,-962.123475658866,20
simulation_subsample,monsoonal,SWM,-2.28762019250203,5,0,4.75993583339444,4.5383,8.9092,-177.282868031648,20
genetics,annual,2012,-1.2958514367691,0.598544417262316,3,11.3328559910466,6.0462,28.1152,-17.2106040652602,20
genetics,annual,2013,-0.670007517750013,0.546206745793613,19,8.29345740520873,4.1578,20.7666,-107.120571177951,20
genetics,annual,2014,0.206046123044991,0.358294935877929,12,29.2354189983723,10.102,73.9091,-74.9520673676896,20
genetics,total_years,2012-4,-0.597278873485347,0.481895492049563,34,12.7739107627875,5.8247,32.285,-201.072326283639,20
genetics,monsoonal,NEM,6.77057355182287,0.15,4,3292.39057642449,254.2259,5746.5123,-20.1974129495062,20
genetics,monsoonal,SWM,-3.37408373910416,5,10,14.1073753398243,13.4504,26.4048,-63.9882658185909,20
simulation,annual,2012,-1.7580062820532,1.2854016152198,165127,4.33540848504197,3.28,9.5751,-1263246.87932317,21
simulation,annual,2013,-1.87341573966152,1.36486569582246,144965,4.61565602266852,3.5552,10.094,-1223770.45755056,21
simulation,annual,2014,-1.67158448006619,1.21672077790604,152823,4.19475213240098,3.1189,9.3491,-1101637.61045498,21
simulation,total_years,2012-4,-1.77493559329083,1.29150908936076,462915,4.3901718198712,3.3262,9.6884,-3589743.6414865,21
simulation,monsoonal,NEM,-1.72240089801058,1.25190055052048,440438,4.28993727512344,3.2189,9.5161,-3053681.45189403,21
simulation,monsoonal,SWM,-1.98632720011923,1.47429795253177,22477,4.86626030974482,3.8302,10.5097,-534400.890854805,21
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,21
simulation_subsample,annual,2013,-2.34945705102873,3.59227518917246,16,5.17235409921732,4.7823,9.943,-495.819061619776,21
simulation_subsample,annual,2014,-2.32640444390832,5,12,4.94817310707115,4.7177,9.2615,-467.654665142363,21
simulation_subsample,total_years,2012-4,-2.36129124905563,4.08381650752745,31,5.17648222667857,4.8504,9.8379,-1164.49389762063,21
simulation_subsample,monsoonal,NEM,-2.36372963972478,4.02514523205356,30,5.19452900071048,4.8604,9.8842,-1023.48276653534,21
simulation_subsample,monsoonal,SWM,-2.35130715094186,5,1,5.07294311995615,4.8367,9.495,-139.797160206532,21
genetics,annual,2012,-3.17577612517161,3.31289175088688,5,11.9292785781231,10.9262,23.1147,-28.3057714303976,21
genetics,annual,2013,-3.28918744318722,5,18,12.9591413964844,12.3556,24.2557,-96.1546488129845,21
genetics,annual,2014,1.38321662817634,0.307688121930657,18,28.3225152031599,8.1935,70.4391,-102.027947708327,21
genetics,total_years,2012-4,-0.210162725419339,0.448603284325886,41,12.0990267868365,5.1972,30.6772,-231.541424458382,21
genetics,monsoonal,NEM,0.434386847844765,0.398323795660981,7,11.9807151082651,4.6148,30.413,-32.3986653516661,21
genetics,monsoonal,SWM,-3.38311678966156,5,11,14.2353852641366,13.5724,26.6444,-72.6031938025376,21
simulation,annual,2012,-1.75545836364343,1.28228000603554,165847,4.33415722478181,3.2765,9.5761,-1262084.25627626,22
simulation,annual,2013,-1.87256429239035,1.36346646068031,144500,4.61567666322428,3.5542,10.0957,-1224615.03493389,22
simulation,annual,2014,-1.66707422041546,1.21272826943514,152849,4.18994514413479,3.112,9.3435,-1101035.90053927,22
simulation,total_years,2012-4,-1.77257723276275,1.28875231616306,463196,4.38846056680113,3.3227,9.6881,-3588847.11504997,22
simulation,monsoonal,NEM,-1.71790052742373,1.24789273540011,440815,4.28403077171706,3.2112,9.5081,-3050901.16417039,22
simulation,monsoonal,SWM,-1.99196823657428,1.47784704716189,22381,4.88527474688514,3.8476,10.5467,-536149.308255526,22
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,22
simulation_subsample,annual,2013,-2.34634956470669,5,15,5.04785580461996,4.8128,9.4481,-463.297401822101,22
simulation_subsample,annual,2014,-2.32269904275415,5,11,4.92987206801424,4.7003,9.2273,-476.65500005205,22
simulation_subsample,total_years,2012-4,-2.33710568840155,5,29,5.0014090546979,4.7685,9.3611,-1136.57897931524,22
simulation_subsample,monsoonal,NEM,-2.32732036424297,5,26,4.95270731560924,4.7221,9.27,-972.6442941889,22
simulation_subsample,monsoonal,SWM,-2.3833191100403,5,3,5.23796521574117,4.994,9.8039,-162.918015985058,22
genetics,annual,2012,-3.39150387725208,4.77068946954787,2,14.3801143389807,13.6604,27.0029,-13.15456711529,22
genetics,annual,2013,-1.37361181677369,0.662052818083745,14,9.08375461031426,5.158,22.2633,-84.0033205121469,22
genetics,annual,2014,5.9090176851887,0.15,11,7792.5948708643,601.7121,13601.0795,-69.7132607016708,22
genetics,total_years,2012-4,-0.278514562274533,0.416763035557137,27,18.9484000325547,7.6195,48.1104,-171.611663492666,22
