data_source,time_scale,time_id,k,theta,num_matches,num_recruits,mdd,med,dist90,log_like,iteration
genetics,annual,2012,-3.47790806581653,5,1,63,15.6508004256542,14.9219,29.2936,-5.87884681242282,13
genetics,annual,2013,-3.29392780546752,5,17,150,13.0207182545452,12.4143,24.3709,-94.1120304677878,13
genetics,annual,2014,5.60880204205618,0.166979976881622,12,181,1176.4222531511,118.0456,2254.3125,-58.23016943107,13
genetics,total_years,2012-4,1.43427691025138,0.299555298700367,30,394,33.7994218458498,9.4498,83.695,-168.75218302613,13
genetics,monsoonal,NEM,-0.652704714809239,0.536785035448199,6,59,8.69545915404382,4.3053,21.8069,-29.2323650385766,13
genetics,monsoonal,SWM,2.38646369431195,0.223931406369496,10,215,288.64233543355,52.1826,657.6622,-67.4460250397563,13
simulation,annual,2012,-0.385695806685152,0.636541319146001,165722,340446,3.77973195963053,2.0963,9.3096,-726442.676357766,14
simulation,annual,2013,-0.624582392562154,0.675779011143367,145339,317731,4.06353508344776,2.3351,9.9326,-663929.198725349,14
simulation,annual,2014,0.0652273640683587,0.565763510620989,153023,297086,3.50628600898661,1.8016,8.7503,-631990.716766086,14
simulation,total_years,2012-4,-0.309967434259408,0.621175204924976,464084,955263,3.76757772561753,2.0582,9.3071,-2025668.40606378,14
simulation,monsoonal,NEM,-0.428978867005956,0.656485786833476,441515,827660,3.61526491497415,2.0426,8.8702,-1868819.02539783,14
simulation,monsoonal,SWM,0.251169633798713,0.466299603708832,22569,127603,6.34466880598571,2.8163,16.0626,-128127.756475165,14
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,14
simulation_subsample,annual,2013,-2.37336230428859,5,18,150,5.18607059460973,4.9445,9.7068,-468.498467178176,14
simulation_subsample,annual,2014,-2.35059358173739,5,12,181,5.06932451518578,4.8332,9.4883,-473.739423091074,14
simulation_subsample,total_years,2012-4,-2.35509640749839,5,33,394,5.09220226881791,4.855,9.5311,-1111.05369840481,14
simulation_subsample,monsoonal,NEM,-2.36214861200051,5,33,342,5.12824044552072,4.8894,9.5985,-981.875641577601,14
simulation_subsample,monsoonal,SWM,-2.26285919492056,5,0,52,4.64352227937037,4.4273,8.6913,-127.593252615196,14
genetics,annual,2012,-10,2.84828649917664,0,63,11235.8536234342,10088.1864,22129.2979,-0.155430995505359,14
genetics,annual,2013,-3.25607838825163,5,25,150,12.5371016928931,11.9532,23.4657,-125.91010888587,14
genetics,annual,2014,1.42445024669403,0.305512925598259,17,181,28.8453090617519,8.2704,71.6599,-93.7122051961245,14
genetics,total_years,2012-4,-0.0151716038200591,0.428651902267371,42,394,12.5324660004807,5.1712,31.8111,-235.158686919405,14
genetics,monsoonal,NEM,-3.019028320952,2.31021082955509,5,58,10.9811156947273,9.5381,22.1933,-24.7236397388855,14
genetics,monsoonal,SWM,-3.36582746779188,5,13,200,13.9913805227628,13.3398,26.1877,-85.2864905316574,14
simulation,annual,2012,-0.38469214674854,0.636167289457814,165323,340446,3.78241249687465,2.097,9.3169,-725405.536309742,15
simulation,annual,2013,-0.634366017288864,0.677614112858835,144935,317731,4.07407984290856,2.3448,9.9548,-663520.126142807,15
simulation,annual,2014,0.0804037812661469,0.563216510010928,152289,297086,3.50830698652669,1.797,8.7593,-627964.122347071,15
simulation,total_years,2012-4,-0.307527152068645,0.620462624575298,462547,955263,3.77146845045271,2.0588,9.318,-2020329.47799092,15
simulation,monsoonal,NEM,-0.427835533702163,0.655963778671703,439920,827261,3.61912859653362,2.0439,8.8806,-1863174.69715833,15
simulation,monsoonal,SWM,0.264613232362182,0.464812064504933,22627,128002,6.35341611334586,2.8126,16.0871,-128542.174717395,15
simulation_subsample,annual,2012,-2.92196595059521,5,3,63,8.97622976243227,8.5582,16.8008,-104.984681681023,15
simulation_subsample,annual,2013,-2.29622280988015,2.94465301194433,16,150,5.03845511288616,4.5449,9.8861,-500.16069781331,15
simulation_subsample,annual,2014,-2.35020152949842,5,13,181,5.06733746469877,4.8313,9.4845,-478.513255535024,15
simulation_subsample,total_years,2012-4,-2.3454760828519,3.53704587512821,32,394,5.16022401934747,4.7628,9.9343,-1180.94482471884,15
simulation_subsample,monsoonal,NEM,-2.35561834643412,3.45850181999497,32,344,5.22584551634061,4.811,10.0825,-1025.16077308471,15
simulation_subsample,monsoonal,SWM,-2.2903347012983,5,0,50,4.77287427389422,4.5506,8.9334,-149.143563782899,15
genetics,annual,2012,-3.32463413294997,4.36012606743889,3,63,13.5085494854064,12.7349,25.5372,-18.4927731549823,15
genetics,annual,2013,-3.28330286204178,5,21,150,12.8831062143751,12.2831,24.1133,-119.234840704721,15
genetics,annual,2014,1.70976572556189,0.273300707417253,15,181,59.8666122197754,14.785,145.4906,-95.0159636202379,15
genetics,total_years,2012-4,-3.33667758910991,5,39,394,13.5894204833572,12.9565,25.4353,-235.449573564434,15
genetics,monsoonal,NEM,2.53348777393618,0.273960010019599,6,59,25.6553181916853,6.3576,62.3844,-24.7134238939792,15
genetics,monsoonal,SWM,-3.37625685658997,5,14,219,14.1380656586106,13.4796,26.4623,-95.3962871969222,15
simulation,annual,2012,-0.386935643534059,0.636839153301725,165346,340446,3.77927062527176,2.0966,9.308,-724134.012816512,16
simulation,annual,2013,-0.6437914391208,0.679500121034001,144582,317731,4.08258416234343,2.3535,9.9719,-661745.095810358,16
simulation,annual,2014,0.0909478757406842,0.56165508035448,152347,297086,3.5055056499654,1.7922,8.7547,-628205.584059807,16
simulation,total_years,2012-4,-0.307506576507812,0.620475687476712,462275,955263,3.77115044616264,2.0587,9.3172,-2017687.52140979,16
simulation,monsoonal,NEM,-0.427645119706162,0.656097107331892,439991,827223,3.61639472177145,2.0426,8.8737,-1861425.67618664,16
simulation,monsoonal,SWM,0.241528692902958,0.46626056264031,22284,128040,6.40861610751746,2.8444,16.2245,-127022.243382944,16
simulation_subsample,annual,2012,-0.802480610788141,0.804319394548448,3,63,3.23647701107744,2.0395,7.7161,-94.7863426645936,16
simulation_subsample,annual,2013,-2.32323045171346,3.30956309996114,17,150,5.08644614895099,4.6582,9.8567,-497.086815826147,16
simulation_subsample,annual,2014,-2.37559900977124,5,13,181,5.19768328939008,4.9556,9.7285,-496.852524488013,16
simulation_subsample,total_years,2012-4,-2.34125169099337,3.14877579865013,33,394,5.21451908068376,4.7458,10.1572,-1215.74245579734,16
simulation_subsample,monsoonal,NEM,-2.34535750939811,3.08654472179293,31,358,5.251691685129,4.7673,10.2515,-1099.88295489949,16
simulation_subsample,monsoonal,SWM,-2.31664654688118,5,2,36,4.9001241530467,4.6719,9.1716,-110.016836348459,16
genetics,annual,2012,-3.27091208522067,3.5287648269354,3,63,13.0223774724383,12.0163,25.0759,-17.2649929059873,16
genetics,annual,2013,0.403371053209366,0.423470256630905,21,150,8.79266134692543,3.5881,22.322,-107.169271535701,16
genetics,annual,2014,2.80090120447379,0.224494973407287,13,181,184.643168199067,33.5259,421.1438,-78.4594099386241,16
genetics,total_years,2012-4,0.405983250483722,0.378125373952916,37,394,16.8675904555175,6.1683,42.7603,-209.192523460054,16
genetics,monsoonal,NEM,0.462291802392494,0.422202614471907,9,63,8.42311679952528,3.4279,21.3845,-37.2915378788406,16
genetics,monsoonal,SWM,-3.40945968883652,5,8,198,14.6153695529024,13.9347,27.3556,-54.5837919936937,16
simulation,annual,2012,-0.3847047563069,0.636773235300143,165961,340446,3.77198516060199,2.0924,9.2901,-726423.545615599,17
simulation,annual,2013,-0.648879057710355,0.680364390579781,144682,317731,4.08969901084876,2.3593,9.9876,-663702.192073027,17
simulation,annual,2014,0.0809873783672416,0.563334363991941,152598,297086,3.50369161822938,1.7949,8.7476,-628590.104585865,17
simulation,total_years,2012-4,-0.311131579969963,0.621271606935851,463241,955263,3.77019764623095,2.0598,9.3134,-2022363.30821402,17
simulation,monsoonal,NEM,-0.429241805552125,0.656424112067587,440433,826983,3.61715977571528,2.0436,8.875,-1864176.93246968,17
simulation,monsoonal,SWM,0.211228171530486,0.471071636069637,22808,128280,6.30147620449746,2.8207,15.9455,-129668.601236956,17
simulation_subsample,annual,2012,-1.03333746676072,0.8688360022336,3,63,3.51955239842761,2.2994,8.2908,-98.5638012469531,17
simulation_subsample,annual,2013,-2.34302411426796,3.61211197383727,17,150,5.13629185156589,4.7519,9.8685,-485.665703056632,17
simulation_subsample,annual,2014,-2.32580900190588,5,10,181,4.9452276339841,4.7149,9.256,-472.629486094868,17
simulation_subsample,total_years,2012-4,-2.35350481656099,4.07274325665735,30,394,5.13731795150854,4.8124,9.7657,-1160.60203978748,17
simulation_subsample,monsoonal,NEM,-2.36072312571048,4.61074916434538,27,332,5.13738100250613,4.8666,9.6708,-977.438556764122,17
simulation_subsample,monsoonal,SWM,-2.32569062426987,2.90159497123549,3,62,5.20260539886133,4.6834,10.2251,-176.594502771245,17
genetics,annual,2012,-2.98957011537447,1.98152939499523,3,63,11.2570417488072,9.4983,23.2375,-17.1198986137519,17
genetics,annual,2013,-3.27991523212424,5,20,150,12.8395368584261,12.2416,24.0318,-110.208582237743,17
genetics,annual,2014,1.98612661632358,0.259627172550235,13,181,76.5867730507874,17.5559,183.6701,-81.0908527313092,17
genetics,total_years,2012-4,0.0628054841662333,0.403221665038895,36,394,16.1920714371108,6.311,41.1094,-219.560190682128,17
genetics,monsoonal,NEM,6.59012997962068,0.15,2,48,3943.47272322155,304.4986,6882.878,-6.64386693669797,17
genetics,monsoonal,SWM,-3.38182652655688,5,11,208,14.2170297160392,13.5549,26.61,-73.0510210461963,17
simulation,annual,2012,-0.402708941794117,0.640152117857909,165494,340446,3.78203771618542,2.1048,9.3088,-725341.56483518,18
simulation,annual,2013,-0.640369316315608,0.679005576459651,144913,317731,4.07645506681594,2.349,9.9579,-663304.63831783,18
simulation,annual,2014,0.063848678361326,0.565897399527158,152707,297086,3.50823430891642,1.8029,8.755,-630352.101567092,18
simulation,total_years,2012-4,-0.320746051109656,0.623147202141571,463114,955263,3.77218099156422,2.0648,9.315,-2022434.12442829,18
simulation,monsoonal,NEM,-0.44037752981158,0.658873771433465,440398,826999,3.62010728018218,2.0498,8.878,-1864521.78736279,18
simulation,monsoonal,SWM,0.237092664482395,0.467977457851944,22716,128264,6.32881508929153,2.8176,16.0198,-129115.466054851,18
simulation_subsample,annual,2012,-1.15549949098325,0.904950062002024,2,63,3.7059605636383,2.4651,8.6734,-102.187597260472,18
simulation_subsample,annual,2013,-2.34190257537221,5,17,150,5.02545788226714,4.7914,9.4062,-461.741176504678,18
simulation_subsample,annual,2014,-2.30493902401444,5,12,181,4.84309035119352,4.6175,9.0648,-469.065092629621,18
simulation_subsample,total_years,2012-4,-2.32233195846965,5,31,394,4.92806272156509,4.6986,9.2239,-1122.99035665887,18
simulation_subsample,monsoonal,NEM,-2.32405528480294,5,31,343,4.93656270384331,4.7067,9.2398,-987.576885546087,18
simulation_subsample,monsoonal,SWM,-2.3104730109099,5,0,51,4.86996624656725,4.6432,9.1151,-135.364466048842,18
genetics,annual,2012,-3.25286963871521,3.55598859473973,4,63,12.7789926268739,11.802,24.5891,-23.9551148294285,18
genetics,annual,2013,0.0485010156488937,0.445679101486629,18,150,9.64680783251107,4.1204,24.4646,-102.739976673767,18
genetics,annual,2014,0.368488596306276,0.347616548774368,13,181,30.6163185127717,10.2338,77.2299,-81.2840457716421,18
genetics,total_years,2012-4,-3.34427878175719,5,35,394,13.6931098686649,13.0554,25.6294,-208.302761367005,18
genetics,monsoonal,NEM,7.33618638948718,0.15,4,64,1870.12486425811,144.4033,3264.0882,-14.4595332590888,18
genetics,monsoonal,SWM,-3.36442114029363,5,14,195,13.9717178888872,13.321,26.1509,-89.7154437385806,18
simulation,annual,2012,-0.396661629747269,0.638814754574513,166004,340446,3.78204087808236,2.1021,9.3112,-728418.374197751,19
simulation,annual,2013,-0.644353563887402,0.679580347409872,144931,317731,4.08360917290615,2.3542,9.9743,-663904.283139123,19
simulation,annual,2014,0.0677115378545149,0.56555316803333,152813,297086,3.50211616726588,1.799,8.7403,-629541.281494599,19
simulation,total_years,2012-4,-0.318440936014244,0.622680579388134,463748,955263,3.77199070325698,2.0637,9.3153,-2025419.66116133,19
simulation,monsoonal,NEM,-0.438406306317907,0.658408193374804,440983,827064,3.620045462341,2.0489,8.8786,-1867327.98628258,19
simulation,monsoonal,SWM,0.241009856021018,0.467541108300077,22765,128199,6.3312224735195,2.8165,16.0266,-129300.945477316,19
simulation_subsample,annual,2012,-0.888965325629962,0.8228096369694,3,63,3.37288800117287,2.1488,8.0133,-97.2203233107084,19
simulation_subsample,annual,2013,-2.38073101453555,4.66803022259793,19,150,5.23828166005,4.9673,9.8518,-480.257736953741,19
simulation_subsample,annual,2014,-2.30739231082868,5,11,181,4.85498642716886,4.6289,9.0871,-468.441248188184,19
simulation_subsample,total_years,2012-4,-2.35979173309199,4.51553571702227,33,394,5.13775175293103,4.8584,9.6866,-1150.63972383087,19
simulation_subsample,monsoonal,NEM,-2.36446953921658,4.3140230114971,31,325,5.17464651175625,4.8736,9.7906,-939.08826754761,19
simulation_subsample,monsoonal,SWM,-2.30561207346169,5,2,69,4.84635108767269,4.6206,9.0709,-207.677083295672,19
genetics,annual,2012,-3.41562539624309,4.99832847404039,2,63,14.7059258397265,14.0207,27.5257,-13.139874161396,19
genetics,annual,2013,-3.29598308823428,5,19,150,13.047507032211,12.4399,24.421,-112.845413385406,19
genetics,annual,2014,3.84198605074993,0.213453094515074,18,181,127.400059876716,21.1606,284.185,-94.8054657917448,19
genetics,total_years,2012-4,1.47356152315845,0.301871899712463,39,394,30.4098366205095,8.5868,75.3997,-235.068921186084,19
genetics,monsoonal,NEM,0.617648080527385,0.38617174927069,6,58,11.9891153438527,4.4788,30.4143,-29.9948037704343,19
genetics,monsoonal,SWM,-3.36627118624678,5,15,185,13.997590134068,13.3457,26.1993,-100.428014544437,19
simulation,annual,2012,-0.382248501891585,0.635999878217666,165298,340446,3.77607741031541,2.0932,9.3016,-723818.98527141,20
simulation,annual,2013,-0.647301438188461,0.680242042292267,144717,317731,4.08518422840099,2.3564,9.9768,-662569.228961865,20
simulation,annual,2014,0.0786226940167355,0.563936392283112,152863,297086,3.49888503340639,1.7938,8.7347,-628770.864125467,20
simulation,total_years,2012-4,-0.310378441345133,0.621192553481051,462878,955263,3.76880838665185,2.0589,9.3101,-2018786.14754541,20
simulation,monsoonal,NEM,-0.428017431098365,0.656280596097681,440304,827356,3.61492986430839,2.0421,8.8698,-1861477.85233647,20
simulation,monsoonal,SWM,0.220953636912104,0.469264342736135,22574,127907,6.35114407037365,2.834,16.0742,-128453.660316586,20
simulation_subsample,annual,2012,-0.888965325629962,0.8228096369694,3,63,3.37288800117287,2.1488,8.0133,-97.2203233107084,20
simulation_subsample,annual,2013,-2.36809090172638,5,19,150,5.15880465679428,4.9186,9.6557,-463.079856962949,20
simulation_subsample,annual,2014,-2.31087634225449,5,13,181,4.87193085276858,4.645,9.1188,-457.352613485961,20
simulation_subsample,total_years,2012-4,-2.34129621652743,5,35,394,5.02241157510221,4.7885,9.4005,-1116.18688786156,20
simulation_subsample,monsoonal,NEM,-2.34677895382613,5,34,349,5.05002376439483,4.8148,9.4521,-991.653597319791,20
simulation_subsample,monsoonal,SWM,-2.28774290095396,5,1,45,4.76051995358937,4.5388,8.9103,-123.817517673951,20
genetics,annual,2012,-3.39150387725208,4.77068946954787,2,63,14.3801143389807,13.6604,27.0029,-13.15456711529,20
genetics,annual,2013,0.0757135631337897,0.464561836102287,22,150,7.69366259981936,3.4044,19.4811,-108.745809321902,20
genetics,annual,2014,2.83525717320759,0.228586746895461,15,181,141.877367402472,26.5674,325.9763,-88.6407176727906,20
genetics,total_years,2012-4,0.340321451260584,0.388681194786219,39,394,15.2136545367369,5.7204,38.6011,-219.484743972721,20
genetics,monsoonal,NEM,1.09369344337987,0.351436030499459,6,66,13.7352318669354,4.647,34.6767,-27.0272139132269,20
genetics,monsoonal,SWM,-3.39499882694984,5,9,203,14.4055395304266,13.7346,26.9629,-58.9557555103019,20
simulation,annual,2012,-0.388703241969337,0.636979916013336,165475,340446,3.78352278760813,2.0993,9.3182,-726069.451391469,21
simulation,annual,2013,-0.637441600265124,0.678071707458463,144606,317731,4.07933839604177,2.3488,9.9668,-661429.983172274,21
simulation,annual,2014,0.0744362424559232,0.564418091179442,152838,297086,3.50309724336915,1.797,8.7444,-630340.146188317,21
simulation,total_years,2012-4,-0.311472488833549,0.621258328891157,462919,955263,3.77172675799368,2.0606,9.3172,-2021354.88251559,21
simulation,monsoonal,NEM,-0.429324570809737,0.656336629197644,440198,827164,3.61879930690492,2.0444,8.8792,-1863709.05129275,21
simulation,monsoonal,SWM,0.219623072043352,0.469980774710426,22721,128099,6.31531812087284,2.8215,15.9824,-129146.305770228,21
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,21
simulation_subsample,annual,2013,-2.28512324548946,2.67362315281623,20,150,5.07721577643762,4.5164,10.0742,-504.499417937101,21
simulation_subsample,annual,2014,-2.32593908352713,5,12,181,4.94587095905367,4.7155,9.2572,-465.990783405021,21
simulation_subsample,total_years,2012-4,-2.33639455787454,3.59662698403992,35,394,5.10459326009771,4.7203,9.8116,-1170.90124692501,21
simulation_subsample,monsoonal,NEM,-2.33877734266587,3.5243268122178,34,352,5.12777125497655,4.7309,9.8752,-1079.28417364601,21
simulation_subsample,monsoonal,SWM,-2.30144626708396,5,1,42,4.82620412072061,4.6014,9.0332,-87.7572722451676,21
genetics,annual,2012,-3.18466777733284,3.13294668163113,4,63,12.1290766801436,11.0317,23.6386,-22.2580083512457,21
genetics,annual,2013,0.145571819573934,0.446296860301461,20,150,8.69473765705993,3.7182,22.0492,-106.295746239979,21
genetics,annual,2014,1.33735854354523,0.30522121119886,15,181,31.7248032918591,9.085,78.8015,-82.8101891573092,21
genetics,total_years,2012-4,0.160074397622874,0.408896491997461,39,394,13.5757696298912,5.3623,34.4696,-214.783226420361,21
genetics,monsoonal,NEM,-0.563652342200936,0.533115553902018,8,59,8.1636611661466,4.0219,20.4853,-37.1240661594757,21
